Terrain Entity Table (1345)
-------------------------------------
DIR      |Sup Elev  |Grade   |Curve  
38.9000            |-0.1127                 
38.9500            |-0.1147                 
39.0000            |-0.1171                 
39.0500            |-0.1176                 
39.1000            |-0.1189                 
39.1500            |-0.1196                 
39.2000            |-0.1203                 
39.2500            |-0.1210                 
39.3000            |-0.1204                 
39.3500            |-0.1203                 
39.4000            |-0.1121                 
39.4500            |-0.1047                 
39.5000            |-0.0977                 
39.5500            |-0.0928                 
39.6000            |-0.0878                 
39.6500            |-0.0826                 
39.7000            |-0.0783                 
39.7500            |-0.0730                 
39.8000            |-0.0682                 
39.8500            |-0.0638                 
39.9000            |-0.0568                 
39.9500            |-0.0489                 
40.0000            |-0.0444                 
40.0500            |-0.0382                 
40.1000            |-0.0337                 
40.1500            |-0.0256                 
40.2000            |-0.0226                 
40.2500            |-0.0193                 
40.3000            |-0.0149                 
40.3500            |-0.0107                 
40.4000            |-0.0074                 
40.4500            |-0.0041                 
40.5000            |0.0004                  
40.5500            |0.0025                  
40.6000            |0.0014                  
40.6500            |0.0031                  
40.7000            |0.0049                  
40.7500            |0.0063                  
40.8000            |0.0068                  
40.8500            |0.0052                  
40.9000            |0.0028                  
40.9500            |0.0010                  
41.0000            |0.0012                  
41.0500            |0.0007                  
41.1000            |-0.0001                 
41.1500            |-0.0004                 
41.2000            |0.0008                  
41.2500            |0.0013                  
41.3000            |0.0019                  
41.3500            |0.0014                  
41.4000            |0.0019                  
41.4500            |0.0023                  
41.5000            |0.0021                  
41.5500            |0.0018                  
41.6000            |0.0021                  
41.6500            |0.0020                  
41.7000            |0.0046                  
41.7500            |0.0073                  
41.8000            |0.0098                  
41.8500            |0.0118                  
41.9000            |0.0127                  
41.9500            |0.0127                  
42.0000            |0.0061                  
42.0500            |0.0035                  
42.1000            |0.0028                  
42.1500            |0.0061                  
42.2000            |0.0084                  
